sample_id,point_id,trajectory_id,step_id,replicate_id,simulation_seed,status,flags,error_class,error_message,runtime_ms
"T0004_S038_R000","T0004_S038",4,38,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4654
"T0004_S039_R000","T0004_S039",4,39,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4322
"T0004_S040_R000","T0004_S040",4,40,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4117
"T0004_S042_R000","T0004_S042",4,42,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4716
"T0004_S043_R000","T0004_S043",4,43,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4638
"T0004_S044_R000","T0004_S044",4,44,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4841
"T0004_S045_R000","T0004_S045",4,45,0,-5062125743834831953,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4967
"T0005_S000_R000","T0005_S000",5,0,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4852
"T0005_S001_R000","T0005_S001",5,1,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4852
"T0005_S002_R000","T0005_S002",5,2,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4778
"T0005_S003_R000","T0005_S003",5,3,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4818
"T0005_S004_R000","T0005_S004",5,4,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4754
"T0005_S005_R000","T0005_S005",5,5,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4782
"T0005_S006_R000","T0005_S006",5,6,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5176
"T0005_S007_R000","T0005_S007",5,7,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5094
"T0005_S008_R000","T0005_S008",5,8,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5030
"T0005_S009_R000","T0005_S009",5,9,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5129
"T0005_S010_R000","T0005_S010",5,10,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",5063
"T0005_S011_R000","T0005_S011",5,11,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4983
"T0005_S012_R000","T0005_S012",5,12,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",4879
"T0005_S013_R000","T0005_S013",5,13,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5154
"T0005_S014_R000","T0005_S014",5,14,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",3403
"T0005_S015_R000","T0005_S015",5,15,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3309
"T0005_S016_R000","T0005_S016",5,16,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3419
"T0005_S017_R000","T0005_S017",5,17,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3493
"T0005_S018_R000","T0005_S018",5,18,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5299
"T0005_S019_R000","T0005_S019",5,19,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5290
"T0005_S020_R000","T0005_S020",5,20,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",5260
"T0005_S021_R000","T0005_S021",5,21,0,2328861214380524331,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3164
"T0005_S024_R000","T0005_S024",5,24,0,2328861214380524331,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",413
"T0006_S003_R000","T0006_S003",6,3,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1119
"T0006_S004_R000","T0006_S004",6,4,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1105
"T0006_S006_R000","T0006_S006",6,6,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4405
"T0006_S007_R000","T0006_S007",6,7,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4372
"T0006_S013_R000","T0006_S013",6,13,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5288
"T0006_S014_R000","T0006_S014",6,14,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5276
"T0006_S015_R000","T0006_S015",6,15,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5335
"T0006_S016_R000","T0006_S016",6,16,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5430
"T0006_S017_R000","T0006_S017",6,17,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5200
"T0006_S019_R000","T0006_S019",6,19,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4931
"T0006_S020_R000","T0006_S020",6,20,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4694
"T0006_S021_R000","T0006_S021",6,21,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4740
"T0006_S025_R000","T0006_S025",6,25,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4208
"T0006_S026_R000","T0006_S026",6,26,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4284
"T0006_S027_R000","T0006_S027",6,27,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4177
"T0006_S028_R000","T0006_S028",6,28,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3981
"T0006_S029_R000","T0006_S029",6,29,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3868
"T0006_S030_R000","T0006_S030",6,30,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4005
"T0006_S031_R000","T0006_S031",6,31,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4708
"T0006_S032_R000","T0006_S032",6,32,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4735
"T0006_S033_R000","T0006_S033",6,33,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4837
"T0006_S035_R000","T0006_S035",6,35,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4773
"T0006_S036_R000","T0006_S036",6,36,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4782
"T0006_S037_R000","T0006_S037",6,37,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4813
"T0006_S038_R000","T0006_S038",6,38,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4797
"T0006_S039_R000","T0006_S039",6,39,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4784
"T0006_S040_R000","T0006_S040",6,40,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4739
"T0006_S041_R000","T0006_S041",6,41,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4774
"T0006_S045_R000","T0006_S045",6,45,0,-4950019778398733579,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",4881
"T0007_S001_R000","T0007_S001",7,1,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6451
"T0007_S002_R000","T0007_S002",7,2,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6528
"T0007_S003_R000","T0007_S003",7,3,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6428
"T0007_S004_R000","T0007_S004",7,4,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6559
"T0007_S005_R000","T0007_S005",7,5,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",5722
"T0007_S007_R000","T0007_S007",7,7,0,-3653789079173672140,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",1449
"T0007_S013_R000","T0007_S013",7,13,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",10912
"T0007_S015_R000","T0007_S015",7,15,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",10913
"T0007_S016_R000","T0007_S016",7,16,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",9811
"T0007_S017_R000","T0007_S017",7,17,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1052
"T0007_S018_R000","T0007_S018",7,18,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",972
"T0007_S019_R000","T0007_S019",7,19,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1059
"T0007_S020_R000","T0007_S020",7,20,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",875
"T0007_S021_R000","T0007_S021",7,21,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",922
"T0007_S022_R000","T0007_S022",7,22,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",1666
"T0007_S023_R000","T0007_S023",7,23,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",2462
"T0007_S024_R000","T0007_S024",7,24,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3453
"T0007_S025_R000","T0007_S025",7,25,0,-3653789079173672140,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3303
"T0007_S031_R000","T0007_S031",7,31,0,-3653789079173672140,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",3306
"T0007_S032_R000","T0007_S032",7,32,0,-3653789079173672140,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",12561
"T0007_S034_R000","T0007_S034",7,34,0,-3653789079173672140,"INVALID","MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",14067
"T0008_S000_R000","T0008_S000",8,0,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",13540
"T0008_S001_R000","T0008_S001",8,1,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",10755
"T0008_S002_R000","T0008_S002",8,2,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9721
"T0008_S003_R000","T0008_S003",8,3,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",10580
"T0008_S004_R000","T0008_S004",8,4,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;MACROPHAGE_POPULATION_ZERO;INVALID_DENOMINATOR","","",9719
"T0008_S005_R000","T0008_S005",8,5,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7850
"T0008_S006_R000","T0008_S006",8,6,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7423
"T0008_S007_R000","T0008_S007",8,7,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7383
"T0008_S008_R000","T0008_S008",8,8,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7965
"T0008_S009_R000","T0008_S009",8,9,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7498
"T0008_S010_R000","T0008_S010",8,10,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7716
"T0008_S011_R000","T0008_S011",8,11,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7380
"T0008_S012_R000","T0008_S012",8,12,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7656
"T0008_S013_R000","T0008_S013",8,13,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7542
"T0008_S014_R000","T0008_S014",8,14,0,-2489871224700470337,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6915
"T0008_S015_R000","T0008_S015",8,15,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",6903
"T0008_S016_R000","T0008_S016",8,16,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7316
"T0008_S017_R000","T0008_S017",8,17,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7496
"T0008_S018_R000","T0008_S018",8,18,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8783
"T0008_S019_R000","T0008_S019",8,19,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",8720
"T0008_S020_R000","T0008_S020",8,20,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;FIBROBLAST_POPULATION_ZERO;INVALID_DENOMINATOR","","",8985
"T0008_S021_R000","T0008_S021",8,21,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",9660
"T0008_S022_R000","T0008_S022",8,22,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",9227
"T0008_S023_R000","T0008_S023",8,23,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",9023
"T0008_S024_R000","T0008_S024",8,24,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8833
"T0008_S025_R000","T0008_S025",8,25,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8742
"T0008_S026_R000","T0008_S026",8,26,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7920
"T0008_S027_R000","T0008_S027",8,27,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8002
"T0008_S028_R000","T0008_S028",8,28,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8179
"T0008_S029_R000","T0008_S029",8,29,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7836
"T0008_S030_R000","T0008_S030",8,30,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7796
"T0008_S031_R000","T0008_S031",8,31,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",8077
"T0008_S032_R000","T0008_S032",8,32,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7382
"T0008_S033_R000","T0008_S033",8,33,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7271
"T0008_S034_R000","T0008_S034",8,34,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",6998
"T0008_S035_R000","T0008_S035",8,35,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7325
"T0008_S036_R000","T0008_S036",8,36,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",7324
"T0008_S037_R000","T0008_S037",8,37,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2882
"T0008_S038_R000","T0008_S038",8,38,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2752
"T0008_S039_R000","T0008_S039",8,39,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2907
"T0008_S040_R000","T0008_S040",8,40,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2802
"T0008_S041_R000","T0008_S041",8,41,0,-2489871224700470337,"EXTINCT","TUMOR_EXTINCT;INVALID_DENOMINATOR","","",2989
"T0009_S002_R000","T0009_S002",9,2,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",11083
"T0009_S011_R000","T0009_S011",9,11,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",8164
"T0009_S012_R000","T0009_S012",9,12,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7868
"T0009_S013_R000","T0009_S013",9,13,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",7120
"T0009_S014_R000","T0009_S014",9,14,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4064
"T0009_S015_R000","T0009_S015",9,15,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3491
"T0009_S016_R000","T0009_S016",9,16,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4186
"T0009_S017_R000","T0009_S017",9,17,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3981
"T0009_S018_R000","T0009_S018",9,18,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4031
"T0009_S019_R000","T0009_S019",9,19,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4137
"T0009_S020_R000","T0009_S020",9,20,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4194
"T0009_S021_R000","T0009_S021",9,21,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4280
"T0009_S022_R000","T0009_S022",9,22,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4350
"T0009_S023_R000","T0009_S023",9,23,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4107
"T0009_S024_R000","T0009_S024",9,24,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",4057
"T0009_S025_R000","T0009_S025",9,25,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3582
"T0009_S026_R000","T0009_S026",9,26,0,4178951791027823611,"INVALID","EC_POPULATION_ZERO;INVALID_DENOMINATOR","","",3907
